ул. Карпова 16Минск 4 подъезд 	 Московский
ул. Восточная 64-66 	 Советский
ул. Пономаренко 32 	 Фрунзенский
ул. Ландера 20 	 Октябрьский
ул. Гамарника 24 	 Советский
ул. Притыцкого 52 	 Фрунзенский
ул. Лермонтова 20 	 Московский
ул. Чайлытко 16 Минск Беларусь 	 Фрунзенский
ул. Гая36  	 Центральный
просп. Пушкина 26 	 Фрунзенский
ул. Алибегова 21 	 Московский
ул. Горовца 20 к2 	 Ленинский
просп. Дзержинского 104/2 	 Московский
ул. Пономаренко 52 	 Фрунзенский
ул. Мирошниченко 12 	 Советский
ул. Левкова 14 	 Октябрьский
ул. Тикоцкого 50 к1 кв147 	 Первомайский
просп. Рокоссовского 84 	 Ленинский
ул. Мирошниченко 12 	 Советский
ул. Владислава Сырокомли 36 	 Ленинский
ул. Одинцова 43 	 Фрунзенский
просп. Рокоссовского 145 	 Ленинский
ул. Славинского 18 	 Первомайский
ул. Ландера 44 	 Октябрьский
ул. Рыбалко 16 	 Ленинский
ул. Якубовского 15 к1 	 Фрунзенский
ул. Мирошниченко 51 	 Советский
ул. Захарова 50B 	 Партизанский
ул. Болеслава Берута 22 к1 	 Фрунзенский
ул. Кнорина 11 	 Первомайский
ул. Болеслава Берута 17 к3 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Селицкого 93 	 Заводской
ул. Селицкого 67 	 Заводской
ул. Якубовского 15 	 Фрунзенский
просп. Пушкина 39 	 Фрунзенский
ул. Алибегова 21 	 Московский
просп. Победителей 75 к1 	 Центральный
ул. Якубовского 15 	 Фрунзенский
ул. Притыцкого 122 	 Фрунзенский
ул. Руссиянова 18Минск 220141 	 Первомайский
ул. Беломорская 23 	 Советский
ул. Пулихова 15 	 Партизанский
ул. Бурдейного 17 	 Фрунзенский
ул. Лобанка 89  	 Фрунзенский
ул. Шаранговича 29 	 Фрунзенский
ул. Бельского 14 	 Фрунзенский
ул. Матусевича 65 	 Фрунзенский
ул. Тимошенко 38 	 Фрунзенский
ул. Золотая Горка 16 	 Советский
ул. Притыцкого 112 	 Фрунзенский
просп. Дзержинского 119 	 Московский
просп. Победителей 53 к1 	 Центральный
ул. Притыцкого 122 	 Фрунзенский
просп. Победителей 53 к1 	 Центральный
просп. Победителей 53 к1 	 Центральный
просп. Победителей 53 к1 	 Центральный
ул. Селицкого 69 	 Заводской
ул. Янковского 15 	 Фрунзенский
ул. Белецкого 50 к2 	 Московский
ул. Притыцкого 156 	 Фрунзенский
ул. Притыцкого 32 	 Фрунзенский
ул. Рафиева 81 	 Московский
ул. Колесникова 36 	 Фрунзенский
ул. Одинцова 97 	 Фрунзенский
просп. Газеты Правда 30 	 Московский
ул. Одинцова 97 	 Фрунзенский
ул. Петра Глебки 80 	 Фрунзенский
ул. Ландера 84 	 Октябрьский
ул. Плеханова 48 	 Заводской
просп. Рокоссовского 137 	 Ленинский
ул. Мирошниченко 18 к2 	 Советский
просп. Любимова 13 к1 	 Московский
ул. Сухаревская 62Минск 5подъезд 	 Фрунзенский
ул. Фроликова 31А 	 Партизанский
ул. Бельского 17 	 Фрунзенский
ул. Волгоградская 13 	 Первомайский
ул. Захарова 29 	 Партизанский
ул. Якубовского 66 	 Фрунзенский
ул. Воронянского 50 к3 	 Октябрьский
просп. Рокоссовского 153 	 Ленинский
ул. Лещинского 55 	 Фрунзенский
ул. Лобанка 14 	 Фрунзенский
ул. Якубовского 30 к1 	 Фрунзенский
ул. Захарова 50B 	 Партизанский
ул. Скрипникова 28 	 Фрунзенский
ул. Болеслава Берута 22 к1 	 Фрунзенский
ул. Золотая Горка 10 	 Советский
ул. Пимена Панченко 54 	 Фрунзенский
ул. Мирошниченко 18 к2 	 Советский
ул. Мирошниченко 18 к2 	 Советский
ул. Гикало 24/2 	 Советский
ул. Героев 120-й дивизии 25 	 Первомайский
просп. Пушкина 62 	 Фрунзенский
ул. Чкалова 34  	 Октябрьский
ул. Чкалова 34  	 Октябрьский
ул. Чкалова 23 к1 	 Октябрьский
ул. Кальварийская 62 	 Фрунзенский
ул. Восточная 64 подъезд 1 	 Советский
ул. Есенина 39 	 Московский
просп. Любимова 39 Минск Беларусь 	 Московский
ул. Малинина 14 	 Ленинский
ул. Владислава Сырокомли 44 	 Ленинский
просп. Рокоссовского 153А 	 Ленинский
ул. Павловского 46 	 Заводской
просп. Дзержинского 11 	 Московский
просп. Рокоссовского 78 	 Ленинский
просп. Рокоссовского 55 	 Ленинский
ул. Кедышко 23А 	 Первомайский
ул. Есенина 141 	 Московский
ул. Воронянского 52 	 Октябрьский
ул. Одинцова 56 	 Фрунзенский
ул. Одинцова 56 	 Фрунзенский
просп. Дзержинского 95 	 Московский
ул. Белецкого 46 	 Московский
ул. Скрипникова 28 	 Фрунзенский
ул. Плеханова 57 	 Заводской
ул. Скрипникова 28 	 Фрунзенский
просп. Пушкина 91 	 Фрунзенский
ул. Космонавтов 48 	 Московский
ул. Одинцова 15 к1 	 Фрунзенский
ул. Воронянского 15 к3 	 Октябрьский
ул. Громова 24 	 Московский
ул. Якубовского 49 	 Фрунзенский
ул. Тимошенко 18 	 Фрунзенский
ул. Тимошенко 20 к1 	 Фрунзенский
ул. Лещинского 53 	 Фрунзенский
ул. Тимошенко 18 	 Фрунзенский
ул. Янковского 34 	 Фрунзенский
ул. Руссиянова 24 	 Первомайский
ул. Козыревская 30-32 	 Ленинский
ул. Слободская 117 	 Московский
ул. Плеханова 30 	 Заводской
просп. Рокоссовского 47 	 Ленинский
ул. Бельского 17 	 Фрунзенский
ул. Ландера 10 	 Октябрьский
ул. Бельского 17 	 Фрунзенский
ул. Фроликова 27 	 Партизанский
ул. Захарова 52к2 	 Партизанский
ул. Ротмистрова 64 	 Заводской
ул. Лещинского 33 к2 	 Фрунзенский
просп. Рокоссовского 102 	 Ленинский
ул. Белецкого 20 	 Московский
ул. Лещинского 51 	 Фрунзенский
ул. Смолячкова 26 	 Советский
ул. Лещинского 33 к2 	 Фрунзенский
ул. Ландера 62/3 	 Октябрьский
ул. Притыцкого 112 	 Фрунзенский
ул. Филатова 10-12 	 Заводской
просп. Газеты Правда 22 	 Московский
ул. Петра Глебки 84 	 Фрунзенский
ул. Кунцевщина 17 	 Фрунзенский
ул. Космонавтов 48 	 Московский
просп. Газеты Правда 10 	 Московский
ул. Якубовского 30/2 	 Фрунзенский
ул. Якубовского 30/1 	 Фрунзенский
просп. Пушкина 25 второй подъезд 	 Фрунзенский
ул. Чкалова 34 	 Октябрьский
ул. Лещинского 23 3 подъезд  	 Фрунзенский
ул. Слободская 107 	 Московский
ул. Селицкого 67 	 Заводской
ул. Кунцевщина 48 	 Фрунзенский
ул. Кунцевщина 48 	 Фрунзенский
ул. Слободская 15 3 подъезд 	 Московский
ул. Чкалова 30 	 Октябрьский
ул. Якубовского 32 	 Фрунзенский
ул. Плеханова 121 	 Заводской
ул. Кунцевщина 36 	 Фрунзенский
ул. Чайлытко 16 	 Фрунзенский
ул. Петра Глебки 18 	 Фрунзенский
ул. Одинцова 77 к2  третий подъезд 	 Фрунзенский
ул. Захарова 54 	 Партизанский
ул. Пулихова 27 	 Партизанский
ул. Одинцова 77 к2 третий подъезд 	 Фрунзенский
ул. Чкалова 25 	 Октябрьский
ул. Шабаны 13 	 Заводской
ул. Волоха 12 	 Московский
ул. Тимошенко 38 	 Фрунзенский
ул. Чкалова 25 	 Октябрьский
ул. Воронянского 13 к1 	 Октябрьский
ул. Мясникова 34 	 Московский
ул. Шаранговича 37 	 Фрунзенский
ул. Якубовского 15 	 Фрунзенский
ул. Прушинских 46 	 Ленинский
ул. Прушинских 46 	 Ленинский
ул. Шаранговича 41 	 Фрунзенский
ул. Гамарника 21 	 Советский
просп. Дзержинского 129 	 Московский
ул. Кульман 13 кв. 61 	 Советский
ул. Чкалова 22 	 Октябрьский
ул. Ротмистрова 52 	 Заводской
ул. Лещинского 55 	 Фрунзенский
ул. Космонавтов 15 к2 	 Московский
ул. Космонавтов 15 к2 	 Московский
ул. Плеханова 68 к2 	 Заводской
ул. Владислава Сырокомли 44 	 Ленинский
просп. Рокоссовского 76 	 Ленинский
ул. Интернациональная 20 	 Центральный
просп. Дзержинского 129 	 Московский
ул. Ротмистрова 50 	 Заводской
ул. Гая 13 	 Центральный
ул. Петра Глебки 94 	 Фрунзенский
ул. Чкалова 36 	 Октябрьский
ул. Чкалова 36 под.4 	 Октябрьский
ул. Космонавтов 14 	 Московский
просп. Дзержинского 129 	 Московский
ул. Плеханова 48 	 Заводской
ул. Короля 26 	 Московский
ул. Прушинских 20 	 Ленинский
ул. Селицкого 81 	 Заводской
ул. Болеслава Берута 22 к1 	 Фрунзенский
ул. Ротмистрова 36 к4 	 Заводской
ул. Скрипникова 28 	 Фрунзенский
ул. Чкалова 34-36 	 Октябрьский
ул. Чкалова 34 	 Октябрьский
ул. Тимошенко 36 	 Фрунзенский
просп. Пушкина 29 	 Фрунзенский
ул. Воронянского 21 	 Октябрьский
ул. Слободская 177 подъезд 2 	 Московский
ул. Рафиева 38 	 Московский
ул. Шугаева 21 к1 	 Первомайский
ул. Гая 11 	 Центральный
просп. Дзержинского 11 	 Московский
просп. Дзержинского 131 	 Московский
ул. Горецкого 17 	 Фрунзенский
просп. Любимова 33 	 Московский
просп. Рокоссовского 17-19 	 Ленинский
ул. Коржа 11а 	 Московский
просп. Рокоссовского 12 корпус 1 10 подъезд 6 этаж 	 Ленинский
ул. Каховская 41 	 Центральный
ул. Короля 16а 	 Московский
ул. Есенина 35 корпус 1 подъезд 1 	 Московский
ул. Руссиянова 13 к2 	 Первомайский
ул. Слободская 15 	 Московский
ул. Пимена Панченко 60 	 Фрунзенский
ул. Матусевича 25 	 Фрунзенский
ул. Лобанка 13 к1 	 Фрунзенский
ул. Плеханова 56 к1 	 Заводской
ул. Мирошниченко 3б 	 Советский
ул. Ландера 78 	 Октябрьский
ул. Якубовского 36 	 Фрунзенский
ул. Шаранговича 37 	 Фрунзенский
ул. Ландера 44 	 Октябрьский
ул. Кунцевщина 15 	 Фрунзенский
ул. Рафиева 95 	 Московский
просп. Пушкина 89 	 Фрунзенский
ул. Бельского 62 	 Фрунзенский
ул. Славинского 10а кв.58. Минск Беларусь 	 Первомайский
просп. Пушкина 33 	 Фрунзенский
ул. Лещинского 53 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Притыцкого 89 	 Фрунзенский
ул. Горецкого 73 	 Фрунзенский
ул. Рафиева 51 	 Московский
ул. Гикало 24 к2 	 Советский
ул. Сердича 34 	 Фрунзенский
просп. Дзержинского 11 	 Московский
ул. Гая 15 	 Центральный
ул. Одинцова 59 	 Фрунзенский
ул. Ландера 26 	 Октябрьский
ул. Космонавтов 34 	 Московский
ул. Плеханова 68 к2 	 Заводской
ул. Матусевича 66 	 Фрунзенский
ул. Карла Либкнехта 71 	 Московский
ул. Плеханова 97 корпус 4 	 Заводской
ул. Рафиева 53 	 Московский
ул. Рокоссовского 77,2 подъезд 75кв.  Минск Беларусь 	 Ленинский
ул. Карла Либкнехта 106 	 Московский
ул. Волоха 53 	 Московский
ул. Голубева 24а 	 Московский
ул. Сухаревская 3а 	 Фрунзенский
ул. Горовца 20 Минск Беларусь 	 Ленинский
ул. Горовца 20 1 	 Ленинский
ул. Осипенко 33 	 Центральный
ул. Слободская 159 	 Московский
ул. Прушинских 20 	 Ленинский
ул. Козыревская 14 	 Ленинский
ул. Одинцова 36 к1 	 Фрунзенский
ул. Одинцова 36 к1 	 Фрунзенский
ул. Ротмистрова 32Минск 9этаж 1 подъезд общая площадка 	 Заводской
ул. Притыцкого 100 этаж 6 подъезд 1 	 Фрунзенский
ул. Слободская 65 	 Московский
ул. Якубовского 21 	 Фрунзенский
ул. Одинцова 23/2 	 Фрунзенский
ул. Чкалова 16 	 Октябрьский
ул. Фроликова 31 к2 	 Партизанский
ул. Гамарника 26 	 Советский
ул. Мирошниченко 16 к1 п1-4 	 Советский
ул. Судмалиса 22А 2-й подъезд. 	 Ленинский
ул. Якубовского 76 	 Фрунзенский
ул. Кунцевщина 42 	 Фрунзенский
ул. Притыцкого 78 	 Фрунзенский
ул. Бельского 27 	 Фрунзенский
просп. Любимова 33 	 Московский
ул. Якубовского 15 	 Фрунзенский
ул. Есенина 73 	 Московский
ул. Бурдейного 35 	 Фрунзенский
ул. Бельского 25 Минск Беларусь 	 Фрунзенский
просп. Победителей 51 к1 	 Центральный
просп. Победителей 51 к1 	 Центральный
ул. Громова 20 	 Московский
ул. Мирошниченко 43 	 Советский
ул. Руссиянова 27 к1 	 Первомайский
ул. Ландера 26 	 Октябрьский
ул. Румянцева 10 	 Партизанский
ул. Тикоцкого 34 к2 	 Первомайский
ул. Одинцова 19 	 Фрунзенский
ул. Фроликова 23 	 Партизанский
ул. Волоха 25 	 Московский
ул. Гинтовта 32 	 Первомайский
ул. Румянцева 10 	 Партизанский
ул. Гинтовта 32 	 Первомайский
ул. Гинтовта 32 	 Первомайский
просп. Пушкина 33 	 Фрунзенский
ул. Гинтовта 32 	 Первомайский
ул. Тимошенко 38 	 Фрунзенский
ул. Скрипникова 10 	 Фрунзенский
ул. Герасименко 29 	 Заводской
ул. Грибоедова 30 	 Центральный
просп. Рокоссовского 137-145 	 Ленинский
ул. Захарова 64 	 Партизанский
просп. Рокоссовского 55 	 Ленинский
просп. Пушкина 91 	 Фрунзенский
просп. Пушкина 93 	 Фрунзенский
ул. Шишкина 30 	 Заводской
просп. Победителей 53/1 	 Центральный
просп. Победителей 53/1 	 Центральный
ул. Ландера 18 	 Октябрьский
ул. Карла Маркса 33 	 Ленинский
ул. Кнорина 15 	 Первомайский
ул. Смирнова 39 	 Московский
ул. Воронянского 42 	 Октябрьский
ул. Герасименко 29 	 Заводской
ул. Притыцкого 122 	 Фрунзенский
ул. Шугаева 25 	 Первомайский
ул. Воронянского 42 	 Октябрьский
ул. Лобанка 78 	 Фрунзенский
просп. Пушкина 54 	 Фрунзенский
ул. Ротмистрова 70 	 Заводской
ул. Леси Украинки 12 2 	 Центральный
ул. Слободская 15 	 Московский
ул. Судмалиса 22А 	 Ленинский
ул. Смирнова 39 	 Московский
ул. Чкалова 15 1 	 Октябрьский
ул. Одинцова 41 	 Фрунзенский
просп. Любимова 19 к1 	 Московский
ул. Короля 51 	 Московский
просп. Рокоссовского 58 к1 	 Ленинский
ул. Долгобродская 5к1 	 Заводской
ул. Искалиева 14 	 Заводской
ул. Гамарника 26 	 Советский
ул. Плеханова 28 к1 	 Заводской
ул. Плеханова 28 к1 	 Заводской
просп. Рокоссовского 145 	 Ленинский
ул. Денисовская 43  	 Ленинский
ул. Кунцевщина 36 	 Фрунзенский
просп. Дзержинского 129 	 Московский
ул. Лобанка 38 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Рафиева 11 	 Московский
пер. Войсковый 15 	 Партизанский
просп. Газеты Правда 16 	 Московский
просп. Газеты Правда 16 	 Московский
ул. Притыцкого 48 	 Фрунзенский
ул. Якубовского 66а 	 Фрунзенский
ул. Пономаренко 62 	 Фрунзенский
ул. Притыцкого 106-116 	 Фрунзенский
ул. Менделеева 27 	 Партизанский
просп. Рокоссовского 41 	 Ленинский
ул. Захарова 42 	 Партизанский
ул. Захарова 44 	 Партизанский
просп. Рокоссовского 43 	 Ленинский
ул. Плеханова 30 	 Заводской
ул. Рафиева 49 	 Московский
ул. Волгоградская 25 	 Первомайский
ул. Интернациональная 42 	 Центральный
ул. Шугаева 11 	 Первомайский
ул. Герасименко 19 	 Заводской
ул. Воронянского 50 к3 	 Октябрьский
просп. Пушкина 89 	 Фрунзенский
ул. Одинцова 105 	 Фрунзенский
ул. Прушинских 10 	 Ленинский
ул. Пономаренко 32 	 Фрунзенский
ул. Рафиева 53 	 Московский
ул. Горовца 26 Минск Беларусь 	 Ленинский
ул. Притыцкого 80 	 Фрунзенский
ул. Горовца 26 Минск Беларусь 	 Ленинский
ул. Воронянского 50 к3 	 Октябрьский
просп. Рокоссовского 140 	 Ленинский
просп. Рокоссовского 58 к1 	 Ленинский
ул. Восточная 64-66 	 Советский
ул. Космонавтов 23 к1 	 Московский
ул. Космонавтов 23 к2 	 Московский
ул. Космонавтов 23 к1 	 Московский
ул. Притыцкого 78 	 Фрунзенский
ул. Захарова 74 	 Партизанский
ул. Румянцева 15 	 Партизанский
ул. Румянцева 15 	 Партизанский
ул. Притыцкого 112 	 Фрунзенский
ул. Руссиянова 29 к2 	 Первомайский
ул. Одинцова 59 	 Фрунзенский
ул. Плеханова 121 	 Заводской
ул. Мельникайте 12 кв.19 (4 этаж) 	 Центральный
ул. Карла Либкнехта 130 	 Московский
ул. Притыцкого 110 	 Фрунзенский
ул. Карла Либкнехта 110 	 Московский
ул. Ротмистрова 24 	 Заводской
ул. Рафиева 88а 	 Московский
просп. Любимова 13 к3 	 Московский
ул. Ротмистрова 24 	 Заводской
ул. Алибегова 27 к1 (Подъезд № 2) 	 Московский
ул. Золотая Горка 20 	 Советский
ул. Сухаревская 62 	 Фрунзенский
ул. Козыревская 32 	 Ленинский
ул. Козыревская 32 	 Ленинский
ул. Лобанка 50 	 Фрунзенский
ул. Мазурова 16 	 Фрунзенский
ул. Карпова 16 Минск Беларусь 74 кв 	 Московский
ул. Грибоедова 28А 	 Центральный
ул. Тимошенко 36 	 Фрунзенский
просп. Победителей 119 	 Центральный
ул. Плеханова 73 	 Заводской
ул. Плеханова 73 	 Заводской
ул. Ташкентская 19 	 Заводской
ул. Лобанка 78 	 Фрунзенский
ул. Рафиева 95 	 Московский
ул. Мясникова 36 	 Московский
ул. Голубева 20 	 Московский
ул. Есенина 107 	 Московский
ул. Сухаревская 68 	 Фрунзенский
просп. Пушкина 87 	 Фрунзенский
ул. Карпова 59 	 Московский
ул. Якубовского 42а 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
просп. Рокоссовского 60 к1 	 Ленинский
ул. Славинского 19.и 21 	 Первомайский
просп. Пушкина 12А 	 Фрунзенский
ул. Володько 24 	 Октябрьский
ул. Артиллеристов 20 	 Октябрьский
ул. Захарова 67 к1 	 Партизанский
ул. Захарова 56 	 Партизанский
ул. Кнорина 15а 	 Первомайский
ул. Шаранговича 48 	 Фрунзенский
ул. Пономаренко 34 	 Фрунзенский
ул. Пономаренко 32 	 Фрунзенский
ул. Прушинских 60 	 Ленинский
ул. Матусевича 66 	 Фрунзенский
ул. Есенина 136 	 Московский
ул. Гая 13 	 Центральный
просп. Пушкина 46 	 Фрунзенский
ул. Лобанка 22 	 Фрунзенский
просп. Дзержинского 11 	 Московский
ул. Одинцова 36 к1 	 Фрунзенский
ул. Голубева 25 	 Московский
ул. Одинцова 27 	 Фрунзенский
просп. Пушкина 85 	 Фрунзенский
просп. Рокоссовского 102 	 Ленинский
ул. Леси Украинки 14 Минск Беларусь 	 Центральный
ул. Гинтовта 5а 	 Первомайский
ул. Лобанка 97 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
ул. Прушинских 58 	 Ленинский
ул. Чкалова 12 	 Октябрьский
ул. Гинтовта 24 	 Первомайский
ул. Якубовского 15 	 Фрунзенский
ул. Петра Глебки 110 	 Фрунзенский
ул. Сухаревская 39 	 Фрунзенский
просп. Дзержинского 115 	 Московский
ул. Тимошенко 36 	 Фрунзенский
ул. Захарова 50B 	 Партизанский
ул. Руссиянова 14 	 Первомайский
ул. Тикоцкого 18 	 Первомайский
просп. Рокоссовского 76 	 Ленинский
ул. Лермонтова 18/2 	 Московский
ул. Тикоцкого 46/2 	 Первомайский
ул. Притыцкого 54 	 Фрунзенский
ул. Фроликова 23 	 Партизанский
пер. Броневой 10 	 Партизанский
просп. Рокоссовского 12 к1 	 Ленинский
ул. Якубовского 29 	 Фрунзенский
ул. Одинцова 113 	 Фрунзенский
ул. Лобанка 48 	 Фрунзенский
ул. Ауэзова 12 	 Заводской
ул. Карла Либкнехта 111 Минск Беларусь 	 Московский
ул. Славинского 43 	 Первомайский
ул. Воронянского 11 к1 	 Октябрьский
ул. Якубовского 36 	 Фрунзенский
ул. Космонавтов 23 к1 	 Московский
ул. Притыцкого 158А 	 Фрунзенский
ул. Менделеева 10 Минск Беларусь 	 Партизанский
ул. Воронянского 11 	 Октябрьский
ул. Тимошенко 20 к2 	 Фрунзенский
ул. Руссиянова 12 	 Первомайский
ул. Притыцкого 32 	 Фрунзенский
ул. Плеханова 42 подъезд 3 	 Заводской
ул. Пулихова 27 	 Партизанский
ул. Пулихова 15 	 Партизанский
ул. Селицкого 67 	 Заводской
ул. Мазурова 22 	 Фрунзенский
ул. Скрипникова 10 Минск Беларусь 	 Фрунзенский
ул. Лобанка 99 	 Фрунзенский
ул. Бурдейного 45 	 Фрунзенский
ул. Карла Либкнехта 96 	 Московский
ул. Сухаревская 60 	 Фрунзенский
ул. Орджоникидзе 26 	 Заводской
ул. Байкальская 45 	 Заводской
ул. Леси Украинки 12 к1 	 Центральный
ул. Космонавтов 15 к1 	 Московский
ул. Горовца 34 	 Ленинский
ул. Белецкого 16 к1 	 Московский
ул. Рафиева 94 	 Московский
ул. Карла Либкнехта 71 	 Московский
ул. Якубовского 49 	 Фрунзенский
ул. Якубовского 49 	 Фрунзенский
ул. Притыцкого 101 	 Фрунзенский
ул. Станиславского 16 	 Ленинский
ул. Космонавтов 38 	 Московский
ул. Якубовского 13 	 Фрунзенский
ул. Седых 60 	 Первомайский
ул. Бельского 53 	 Фрунзенский
ул. Плеханова 63 	 Заводской
ул. Якубовского 34 	 Фрунзенский
ул. Жудро 32 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
просп. Газеты Правда 14 	 Московский
просп. Пушкина 59 Минск Беларусь 	 Фрунзенский
ул. Бурдейного 55 	 Фрунзенский
ул. Бурдейного 55 	 Фрунзенский
ул. Бурдейного 55 	 Фрунзенский
ул. Петра Глебки 18 	 Фрунзенский
ул. Мирошниченко 18 к2 	 Советский
ул. Рафиева 95 	 Московский
ул. Лобанка 13 к2 	 Фрунзенский
ул. Гая 23 	 Центральный
ул. Шугаева 21 к2 	 Первомайский
ул. Мирошниченко 51 	 Советский
ул. Якубовского 49 	 Фрунзенский
ул. Скрипникова 31 	 Фрунзенский
ул. Скрипникова 35 	 Фрунзенский
ул. Якубовского 15 	 Фрунзенский
ул. Славинского 37 	 Первомайский
ул. Алибегова 21 	 Московский
ул. Тимошенко 36 	 Фрунзенский
ул. Шугаева 21 к2 	 Первомайский
ул. Осипенко 33 	 Центральный
ул. Якубовского 49 	 Фрунзенский
ул. Руссиянова 15 	 Первомайский
ул. Голубева 22-1 	 Московский
ул. Притыцкого 48 	 Фрунзенский
просп. Рокоссовского 18 к1 	 Ленинский
ул. Выготского 45 	 Центральный
ул. Ландера 44 	 Октябрьский
просп. Рокоссовского 41 	 Ленинский
ул. Кунцевщина 48 	 Фрунзенский
ул. Руссиянова 13 к1 	 Первомайский
ул. Заславская 23 Минск Беларусь 	 Центральный
ул. Притыцкого 27 	 Фрунзенский
ул. Козыревская 32 	 Ленинский
ул. Притыцкого 112 	 Фрунзенский
ул. Судмалиса 22А 2-й подъезд 	 Ленинский
ул. Лобанка 78 	 Фрунзенский
просп. Пушкина 77 	 Фрунзенский
ул. Бельского 39/1 	 Фрунзенский
ул. Цнянская 13 	 Советский
ул. Притыцкого 17 	 Фрунзенский
просп. Рокоссовского 12 	 Ленинский
ул. Фроликова 19 	 Партизанский
ул. Тикоцкого 46 к2 	 Первомайский
ул. Станиславского 16 	 Ленинский
ул. Якубовского 49 	 Фрунзенский
ул. Космонавтов 23 к1 	 Московский
ул. Космонавтов 23 к1 	 Московский
ул. Космонавтов 23 к1 	 Московский
ул. Захарова 40 	 Партизанский
ул. Космонавтов 23 к1 	 Московский
ул. Гикало 22 	 Советский
ул. Славинского 41 	 Первомайский
просп. Пушкина 50 	 Фрунзенский
просп. Газеты Правда 14 к2 	 Московский
ул. Карпова 16Минск 74 кв 	 Московский
ул. Якубовского 26 к3 	 Фрунзенский
ул. Славинского 41 	 Первомайский
ул. Воронянского 42 	 Октябрьский
просп. Жукова 21 к2 	 Московский
ул. Коммунистическая 22 	 Центральный
ул. Лобанка 89 	 Фрунзенский
ул. Воронянского 42 	 Октябрьский
ул. Бирюзова 25 	 Фрунзенский
ул. Притыцкого 92 	 Фрунзенский
ул. Одинцова 77 к2 	 Фрунзенский
ул. Герасименко 49 	 Заводской
ул. Бурдейного 18 	 Фрунзенский
ул. Гамарника 23 	 Советский
ул. Гамарника 23 	 Советский
ул. Леси Украинки 14 	 Центральный
ул. Горовца 26 кв.1 	 Ленинский
просп. Пушкина 33 	 Фрунзенский
ул. Ландера 68 	 Октябрьский
ул. Шишкина 32 	 Заводской
ул. Захарова 33 	 Партизанский
ул. Скрипникова 32 	 Фрунзенский
ул. Скрипникова 32 	 Фрунзенский
ул. Плеханова 105 	 Заводской
ул. Руссиянова 30 к2 	 Первомайский
ул. Руссиянова 30 к1 	 Первомайский
просп. Рокоссовского 82 	 Ленинский
ул. Рафиева 109 	 Московский
ул. Захарова 50B 	 Партизанский
ул. Космонавтов 18 	 Московский
ул. Захарова 77А 	 Партизанский
ул. Героев 120 Дивизии 8 	 Первомайский
ул. Алибегова 27/3 	 Московский
ул. Матусевича 75 	 Фрунзенский
ул. Леси Украинки 14 	 Центральный
ул. Леси Украинки 14 	 Центральный
ул. Громова 20 	 Московский
ул. Карла Либкнехта 94 	 Московский
ул. Водолажского 21 	 Первомайский
ул. Лобанка 62 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
ул. Бельского 23 	 Фрунзенский
ул. Пимена Панченко 74 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
ул. Чигладзе 10 	 Фрунзенский
ул. Воронянского 13 к1 	 Октябрьский
ул. Одинцова 52 	 Фрунзенский
ул. Одинцова 52 	 Фрунзенский
ул. Якубовского 15 	 Фрунзенский
просп. Рокоссовского 40 	 Ленинский
ул. Скрипникова 28 	 Фрунзенский
ул. Гамарника 26 	 Советский
ул. Чкалова 21 	 Октябрьский
ул. Одинцова 59 	 Фрунзенский
ул. Притыцкого 48 	 Фрунзенский
ул. Белецкого 20 	 Московский
ул. Матусевича 25 	 Фрунзенский
ул. Кунцевщина 31 	 Фрунзенский
ул. Притыцкого 84 	 Фрунзенский
ул. Кульман 15  кв.139 	 Советский
ул. Голубева 24А 	 Московский
ул. Одинцова 55 	 Фрунзенский
ул. Рафиева 15 	 Московский
ул. Кнорина 12А 	 Первомайский
ул. Ландера 84 	 Октябрьский
просп. Рокоссовского 150Б 	 Ленинский
ул. Пулихова 41 	 Партизанский
ул. Мирошниченко 14 	 Советский
ул. Кнорина 10А 	 Первомайский
ул. Ротмистрова 32Минск 1ый подъезд общий коридор кв.102-107 	 Заводской
ул. Героев 120-й дивизии 29 	 Первомайский
ул. Золотая Горка 20 	 Советский
ул. Волгоградская 49 	 Первомайский
ул. Передовая 11 	 Партизанский
ул. Захарова 74 	 Партизанский
ул. Гамарника 23 	 Советский
ул. Лобанка 81 	 Фрунзенский
ул. Гамарника 26 	 Советский
ул. Плеханова 52 к1 	 Заводской
ул. Горовца 20 к1 	 Ленинский
просп. Любимова 21 	 Московский
ул. Одинцова 19 	 Фрунзенский
ул. Жудро 11 	 Фрунзенский
ул. Жудро 11 	 Фрунзенский
ул. Лобанка 40 	 Фрунзенский
ул. Мельникайте 12 	 Центральный
ул. Мирошниченко 10к1 	 Советский
ул. Голубева 15 	 Московский
ул. Волгоградская 31 	 Первомайский
ул. Кульман 14 	 Советский
просп. Рокоссовского 76 	 Ленинский
ул. Космонавтов 23 к1 	 Московский
ул. Космонавтов 23 к1 	 Московский
ул. Космонавтов 23 к1 	 Московский
